player,shot_type,hit_type,hit_court_side,bounce_court_side,bounce_location_long,hit_velocity_x,hit_velocity_y,hit_velocity_z,bounce_y
guest,in_play,ground_stroke,far,near,no_mans_land,-2.099,-10.871,8.018,5.239
host,in_play,volley,near,far,service_box,5.812,5.812,5.812,17.307
guest,in_play,ground_stroke,far,near,no_mans_land,4.404,-14.483,6.393,0.773
host,none,feed,near,far,service_box,1.382,4.536,6.957,15.5
guest,first_serve,first_serve,far,near,service_box,2.706,-21.091,0.805,7.284
host,return,ground_stroke,near,far,no_mans_land,-0.451,15.042,6.419,21.614
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,0.0,-21.047,4.806,0.91
host,return_plus_one,ground_stroke,near,far,no_mans_land,-0.205,13.546,6.836,21.083
guest,in_play,ground_stroke,far,near,no_mans_land,2.984,-17.401,4.934,4.04
host,in_play,ground_stroke,near,far,service_box,-2.682,19.01,3.299,16.948
guest,in_play,ground_stroke,far,near,service_box,-0.03,-14.632,5.769,5.527
host,in_play,ground_stroke,near,far,no_mans_land,3.594,17.299,4.415,19.419
host,first_serve,first_serve,far,far,service_box,5.731,-25.584,-3.17,18.172
host,second_serve,second_serve,far,near,service_box,4.025,-18.339,1.409,7.226
guest,return,ground_stroke,near,near,service_box,-2.048,20.785,0.855,10.384
guest,none,feed,near,far,service_box,0.52,8.03,3.229,17.708
host,first_serve,first_serve,far,near,no_mans_land,-2.438,-29.9,-0.767,5.345
host,second_serve,second_serve,far,near,service_box,-2.314,-17.843,1.784,7.843
guest,return,ground_stroke,near,far,no_mans_land,3.75,17.647,4.202,19.223
host,serve_plus_one,ground_stroke,far,near,service_box,-3.08,-16.636,4.457,6.65
guest,return_plus_one,ground_stroke,near,far,no_mans_land,-0.149,16.669,4.752,19.744
host,in_play,ground_stroke,far,near,no_mans_land,3.037,-15.624,5.744,2.19
guest,in_play,ground_stroke,near,far,no_mans_land,-3.189,15.738,6.05,20.349
host,in_play,ground_stroke,far,near,service_box,-0.058,-20.917,2.696,7.343
guest,in_play,ground_stroke,near,far,service_box,1.714,15.467,4.388,15.966
host,in_play,ground_stroke,far,near,service_box,-2.109,-13.621,4.902,5.622
guest,in_play,ground_stroke,near,far,service_box,-1.148,12.373,4.105,17.812
host,in_play,ground_stroke,far,near,service_box,0.661,-36.717,2.867,6.083
guest,in_play,volley,near,far,no_mans_land,0.828,8.281,4.202,19.881
guest,none,feed,near,far,no_mans_land,5.141,5.141,5.141,20.367
host,first_serve,first_serve,far,near,no_mans_land,6.411,-25.707,-0.124,4.476
guest,none,ground_stroke,near,far,service_box,-0.855,13.692,5.523,16.724
host,second_serve,second_serve,far,far,service_box,4.648,-22.119,-2.199,17.374
host,first_serve,first_serve,far,near,service_box,-7.041,-51.383,-5.96,6.36
guest,return,ground_stroke,near,far,service_box,2.407,15.876,5.007,17.58
host,serve_plus_one,ground_stroke,far,near,service_box,0.039,-26.045,1.214,7.314
guest,return_plus_one,ground_stroke,near,far,no_mans_land,-3.337,14.983,4.397,19.039
host,first_serve,first_serve,far,near,service_box,5.797,-25.462,-0.811,6.361
guest,return,ground_stroke,near,far,out,-5.32,13.716,8.975,24.867
host,first_serve,first_serve,far,far,service_box,-4.256,-27.086,-3.752,12.201
host,second_serve,second_serve,far,near,service_box,-2.881,-18.3,1.761,7.735
guest,return,ground_stroke,near,far,service_box,3.801,15.314,4.024,17.492
host,serve_plus_one,ground_stroke,far,near,service_box,-0.522,-16.277,4.771,6.231
guest,return_plus_one,ground_stroke,near,far,service_box,0.271,10.258,6.408,15.856
host,in_play,ground_stroke,far,near,no_mans_land,-5.209,-18.315,2.129,4.578
guest,in_play,ground_stroke,near,far,service_box,1.99,17.778,5.307,16.13
host,in_play,volley,far,near,service_box,4.694,4.694,4.694,6.626
guest,in_play,ground_stroke,near,far,out,-3.009,14.573,7.249,24.206
host,first_serve,first_serve,far,near,service_box,4.742,-31.541,-1.832,5.672
guest,return,ground_stroke,near,far,service_box,-3.732,16.206,3.347,14.848
host,serve_plus_one,ground_stroke,far,near,service_box,-1.41,-11.839,5.41,7.128
guest,return_plus_one,ground_stroke,near,far,no_mans_land,1.369,12.055,4.621,19.063
host,first_serve,first_serve,far,near,no_mans_land,-3.114,-42.426,-3.564,4.509
host,second_serve,second_serve,far,near,no_mans_land,-2.298,-20.707,1.889,5.027
guest,return,ground_stroke,near,far,no_mans_land,3.743,15.574,5.542,20.229
guest,none,feed,near,far,service_box,5.812,5.812,5.812,16.581
host,first_serve,first_serve,far,near,service_box,5.209,-29.845,-2.015,6.322
guest,return,ground_stroke,near,far,service_box,-4.357,12.555,6.799,17.374
host,serve_plus_one,ground_stroke,far,near,no_mans_land,6.641,-17.531,3.622,4.346
guest,return_plus_one,ground_stroke,near,far,service_box,-1.754,14.89,5.209,18.115
host,in_play,ground_stroke,far,far,out,-0.736,12.75,5.362,25.109
host,first_serve,first_serve,far,near,service_box,-5.711,-34.037,-3.104,7.27
guest,return,ground_stroke,near,far,service_box,4.195,14.323,5.346,16.725
host,serve_plus_one,ground_stroke,far,near,no_mans_land,-5.94,-16.36,4.686,3.655
guest,return_plus_one,ground_stroke,near,far,no_mans_land,0.447,18.81,4.734,20.025
host,none,feed,far,near,no_mans_land,5.364,5.364,5.364,4.45
host,none,feed,far,near,service_box,3.022,-10.275,2.013,7.182
host,none,ground_stroke,far,near,service_box,2.006,-15.399,4.474,5.982
guest,none,ground_stroke,near,far,no_mans_land,2.253,17.706,5.006,20.409
host,none,ground_stroke,far,near,no_mans_land,-1.63,-15.711,5.299,5.103
guest,none,ground_stroke,near,far,service_box,-1.75,19.041,2.615,17.41
host,none,ground_stroke,far,near,no_mans_land,0.031,-16.037,5.785,1.593
guest,none,ground_stroke,near,far,service_box,3.017,13.306,5.992,16.377
host,none,ground_stroke,far,near,service_box,-5.004,-33.391,-0.466,6.523
guest,none,ground_stroke,near,far,no_mans_land,-2.617,13.109,5.083,18.953
host,none,ground_stroke,far,near,no_mans_land,0.542,-7.806,11.229,4.607
guest,none,ground_stroke,near,far,service_box,2.054,16.925,2.186,17.873
host,none,ground_stroke,far,near,no_mans_land,-0.251,-14.426,6.563,0.844
guest,none,ground_stroke,near,far,no_mans_land,-1.513,13.118,7.859,19.702
host,none,ground_stroke,far,near,service_box,0.471,-11.74,4.708,6.755
guest,none,ground_stroke,near,far,service_box,2.616,11.01,6.08,16.141
host,none,ground_stroke,far,near,no_mans_land,-4.974,-13.624,4.806,4.627
guest,none,ground_stroke,near,far,no_mans_land,-0.759,12.359,7.85,22.864
host,none,feed,far,near,service_box,5.364,5.364,5.364,6.361
guest,first_serve,first_serve,near,far,service_box,4.424,24.157,0.517,18.144
host,return,ground_stroke,far,near,no_mans_land,-2.669,-16.697,6.416,1.338
guest,serve_plus_one,ground_stroke,near,far,service_box,-0.121,11.396,7.94,17.932
host,return_plus_one,ground_stroke,far,near,service_box,3.929,-24.21,1.838,7.041
guest,in_play,ground_stroke,near,far,service_box,-3.54,13.003,6.43,17.762
host,in_play,ground_stroke,far,near,service_box,0.139,-19.828,2.821,8.124
guest,in_play,ground_stroke,near,far,no_mans_land,2.757,15.432,6.864,18.723
host,in_play,volley,far,far,service_box,4.694,4.694,4.694,12.03
guest,first_serve,first_serve,near,far,service_box,-1.124,19.078,1.468,16.0
host,return,ground_stroke,far,near,service_box,0.333,-12.08,6.148,5.504
guest,serve_plus_one,ground_stroke,near,far,service_box,2.806,11.557,5.156,15.424
host,return_plus_one,ground_stroke,far,far,service_box,-3.674,-21.588,0.766,18.237
host,none,feed,far,near,service_box,0.224,-8.996,5.556,7.001
guest,first_serve,first_serve,near,far,service_box,5.002,23.746,0.534,16.612
host,return,ground_stroke,far,near,no_mans_land,-1.715,-17.304,5.88,2.15
guest,serve_plus_one,ground_stroke,near,far,service_box,-2.892,14.492,5.691,17.673
host,return_plus_one,ground_stroke,far,near,service_box,4.233,-19.347,3.827,6.626
guest,in_play,ground_stroke,near,far,no_mans_land,-0.613,15.123,7.198,23.734
host,in_play,ground_stroke,far,near,service_box,-1.527,-12.793,5.911,6.544
guest,in_play,ground_stroke,near,far,service_box,3.168,16.408,4.016,17.243
host,in_play,ground_stroke,far,near,no_mans_land,-3.797,-18.064,4.633,2.815
guest,in_play,ground_stroke,near,far,service_box,0.29,18.565,4.165,17.613
host,in_play,ground_stroke,far,near,no_mans_land,-0.972,-19.626,3.987,3.346
guest,in_play,ground_stroke,near,far,service_box,4.084,17.696,3.419,14.248
host,in_play,volley,far,far,service_box,5.141,5.141,5.141,17.918
host,first_serve,first_serve,near,far,service_box,-2.872,23.308,-0.417,16.734
guest,return,ground_stroke,far,near,no_mans_land,1.706,-19.135,4.923,2.606
host,serve_plus_one,ground_stroke,near,far,service_box,-4.113,20.308,3.096,17.957
guest,return_plus_one,ground_stroke,far,near,no_mans_land,4.546,-17.512,4.441,4.082
host,in_play,ground_stroke,near,far,service_box,-3.515,19.307,3.597,17.71
guest,in_play,ground_stroke,far,near,no_mans_land,0.78,-18.005,3.857,4.874
host,in_play,ground_stroke,near,far,no_mans_land,1.022,13.232,7.562,23.565
guest,in_play,ground_stroke,far,near,no_mans_land,-3.177,-17.084,5.938,2.138
host,in_play,ground_stroke,near,far,no_mans_land,2.507,14.608,8.284,23.065
guest,in_play,ground_stroke,far,near,no_mans_land,-2.475,-15.34,3.751,3.127
host,in_play,ground_stroke,near,far,service_box,3.856,15.577,4.513,17.228
guest,in_play,ground_stroke,far,near,no_mans_land,0.624,-14.648,5.482,1.51
host,in_play,ground_stroke,near,far,service_box,-1.677,9.037,11.067,17.383
guest,in_play,ground_stroke,far,near,no_mans_land,1.684,-23.073,0.165,5.358
host,in_play,ground_stroke,near,far,service_box,-0.093,15.691,5.4,18.137
guest,in_play,ground_stroke,far,near,no_mans_land,-1.906,-12.758,5.236,5.474
host,in_play,ground_stroke,near,far,service_box,0.734,15.952,4.019,16.259
guest,in_play,ground_stroke,far,near,service_box,2.278,-12.439,5.804,9.242
host,in_play,overhead,near,far,service_box,7.934,41.783,-10.022,17.271
guest,none,feed,far,near,no_mans_land,5.588,5.588,5.588,3.456
host,first_serve,first_serve,near,far,service_box,2.631,19.771,1.131,16.274
guest,return,ground_stroke,far,near,no_mans_land,-2.267,-15.941,5.366,4.221
host,serve_plus_one,ground_stroke,near,far,service_box,-0.805,14.497,5.403,16.982
guest,return_plus_one,ground_stroke,far,near,no_mans_land,-0.561,-14.543,5.066,3.197
host,in_play,ground_stroke,near,near,service_box,-1.78,18.633,6.347,7.874
host,first_serve,first_serve,near,far,no_mans_land,-2.712,29.431,0.07,21.786
guest,none,ground_stroke,far,near,no_mans_land,5.624,-16.189,5.305,3.107
host,second_serve,second_serve,near,far,service_box,-4.394,26.746,-0.188,18.237
guest,return,ground_stroke,far,near,no_mans_land,5.486,-22.595,3.123,2.106
host,serve_plus_one,ground_stroke,near,far,no_mans_land,-1.303,15.338,6.016,21.685
guest,return_plus_one,ground_stroke,far,near,service_box,2.273,-21.083,3.58,5.527
host,in_play,ground_stroke,near,far,no_mans_land,-3.639,13.663,7.791,23.68
guest,in_play,ground_stroke,far,near,no_mans_land,1.626,-12.953,7.584,5.088
host,in_play,ground_stroke,near,far,no_mans_land,-3.997,21.157,3.483,21.09
guest,in_play,ground_stroke,far,near,no_mans_land,2.108,-11.403,9.608,2.005
host,in_play,ground_stroke,near,far,service_box,-1.195,13.719,4.595,17.858
guest,in_play,ground_stroke,far,near,service_box,3.671,-12.626,2.545,7.993
host,in_play,ground_stroke,near,far,service_box,-1.761,16.791,3.66,17.243
guest,in_play,ground_stroke,far,near,service_box,-4.038,-17.007,5.101,9.997
host,in_play,volley,near,far,service_box,4.694,4.694,4.694,17.656
guest,in_play,ground_stroke,far,near,no_mans_land,5.974,-14.99,5.152,3.127
host,first_serve,first_serve,near,far,service_box,5.772,31.408,-2.695,15.706
guest,return,ground_stroke,far,far,service_box,-5.285,-18.013,2.477,12.354
guest,none,feed,far,near,no_mans_land,6.035,6.035,6.035,4.715
host,first_serve,first_serve,near,far,service_box,-7.149,31.362,-1.956,17.827
guest,return,ground_stroke,far,near,no_mans_land,3.772,-17.488,5.14,2.925
host,serve_plus_one,ground_stroke,near,far,no_mans_land,1.13,13.049,8.566,22.704
guest,return_plus_one,ground_stroke,far,near,no_mans_land,-5.147,-16.394,4.448,4.555
host,in_play,ground_stroke,near,far,no_mans_land,0.0,18.276,5.672,23.315
guest,in_play,ground_stroke,far,near,no_mans_land,-1.172,-12.071,6.483,4.154
host,in_play,ground_stroke,near,far,no_mans_land,3.027,16.774,5.444,21.043
guest,in_play,ground_stroke,far,near,service_box,2.059,-16.084,6.171,5.786
host,in_play,volley,near,far,service_box,5.588,5.588,5.588,18.04
guest,in_play,ground_stroke,far,near,no_mans_land,7.618,-21.452,3.195,3.702
host,in_play,ground_stroke,near,near,service_box,0.504,11.709,3.808,7.374
guest,none,feed,far,near,service_box,4.47,4.47,4.47,7.908
host,first_serve,first_serve,near,far,service_box,1.505,27.277,-0.55,18.239
guest,return,ground_stroke,far,near,no_mans_land,-0.267,-16.755,5.678,3.843
host,serve_plus_one,ground_stroke,near,far,service_box,-2.036,18.435,4.266,17.842
guest,return_plus_one,ground_stroke,far,near,no_mans_land,3.592,-19.328,4.513,4.939
host,in_play,ground_stroke,near,far,service_box,1.171,14.84,5.046,17.697
guest,in_play,ground_stroke,far,near,no_mans_land,-4.52,-14.317,6.199,3.679
host,in_play,ground_stroke,near,far,service_box,1.032,15.675,4.762,17.349
guest,in_play,ground_stroke,far,near,no_mans_land,-0.7,-10.476,6.752,5.425
host,in_play,ground_stroke,near,far,no_mans_land,0.974,13.834,4.418,19.95
guest,in_play,ground_stroke,far,near,no_mans_land,0.55,-11.37,8.126,3.47
host,first_serve,first_serve,near,far,service_box,-6.041,25.332,-0.274,18.114
guest,return,ground_stroke,far,near,out,1.83,-15.499,7.429,-0.762
host,first_serve,first_serve,near,near,service_box,6.166,29.445,-4.585,11.248
host,second_serve,second_serve,near,far,service_box,4.482,20.226,1.046,16.425
guest,return,ground_stroke,far,near,service_box,-4.163,-21.55,3.071,6.924
host,serve_plus_one,ground_stroke,near,far,service_box,0.225,11.117,6.874,16.957
guest,return_plus_one,ground_stroke,far,near,no_mans_land,6.075,-11.81,5.31,4.554
host,none,feed,near,far,service_box,-0.367,10.735,-2.302,15.016
host,none,feed,near,far,service_box,1.042,8.169,7.101,17.255
guest,first_serve,first_serve,far,near,service_box,3.764,-18.89,1.164,6.527
host,return,ground_stroke,near,far,no_mans_land,-4.088,19.195,4.225,20.445
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-0.008,-19.091,4.422,5.451
host,return_plus_one,ground_stroke,near,far,service_box,1.374,15.871,4.562,17.399
guest,in_play,ground_stroke,far,near,no_mans_land,-3.07,-17.289,4.414,4.696
host,in_play,ground_stroke,near,far,no_mans_land,3.157,17.967,6.304,23.647
guest,in_play,ground_stroke,far,near,no_mans_land,0.838,-15.888,3.381,3.727
host,in_play,ground_stroke,near,far,service_box,-0.876,15.368,5.463,18.053
guest,in_play,ground_stroke,far,near,no_mans_land,-4.525,-22.337,4.131,3.392
host,in_play,ground_stroke,near,far,service_box,0.81,16.141,4.458,17.082
guest,in_play,ground_stroke,far,far,service_box,4.815,-19.305,1.513,18.065
guest,first_serve,first_serve,far,near,service_box,-2.66,-20.192,0.564,8.102
host,return,ground_stroke,near,far,service_box,0.55,13.066,6.445,17.762
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,4.216,-20.555,3.455,3.114
host,return_plus_one,ground_stroke,near,far,no_mans_land,-3.246,16.805,5.405,20.145
guest,in_play,ground_stroke,far,near,service_box,3.049,-18.504,3.891,5.853
host,in_play,ground_stroke,near,far,no_mans_land,0.359,15.872,4.833,21.077
guest,in_play,ground_stroke,far,near,service_box,-1.101,-12.104,7.456,6.995
host,in_play,overhead,near,far,service_box,2.402,14.954,-2.326,16.137
guest,first_serve,first_serve,far,near,service_box,2.702,-20.88,0.934,6.362
host,return,ground_stroke,near,far,no_mans_land,-2.275,15.408,5.556,19.806
guest,serve_plus_one,ground_stroke,far,near,out,-1.786,-17.942,6.147,-0.554
host,none,feed,near,far,no_mans_land,5.588,5.588,5.588,18.891
guest,first_serve,first_serve,far,near,no_mans_land,-4.635,-22.342,1.231,5.37
host,return,ground_stroke,near,far,no_mans_land,3.305,14.455,6.746,19.766
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-2.828,-19.311,4.631,2.065
host,return_plus_one,ground_stroke,near,far,no_mans_land,3.227,15.425,5.839,18.997
guest,in_play,ground_stroke,far,near,no_mans_land,3.586,-24.654,2.911,2.978
host,in_play,ground_stroke,near,near,service_box,0.544,9.317,6.864,11.553
guest,first_serve,first_serve,far,near,no_mans_land,3.651,-22.014,1.16,4.738
host,none,ground_stroke,near,far,service_box,-4.241,14.549,4.866,17.727
guest,second_serve,second_serve,far,near,service_box,2.583,-19.847,1.522,6.136
host,return,ground_stroke,near,far,service_box,-1.938,15.807,4.754,18.149
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-0.601,-16.604,5.53,1.089
host,return_plus_one,ground_stroke,near,far,no_mans_land,1.316,12.013,9.241,20.993
guest,in_play,ground_stroke,far,near,no_mans_land,-0.802,-24.212,4.845,0.02
host,in_play,ground_stroke,near,far,service_box,-1.144,16.604,4.565,17.712
guest,first_serve,first_serve,far,near,service_box,-4.776,-22.441,0.121,7.587
host,return,ground_stroke,near,far,service_box,4.683,19.818,3.628,17.326
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,0.024,-15.18,5.148,4.206
host,return_plus_one,ground_stroke,near,far,no_mans_land,-2.819,18.288,4.404,19.744
guest,in_play,ground_stroke,far,near,no_mans_land,4.369,-16.01,5.305,4.156
host,in_play,ground_stroke,near,far,service_box,-5.353,19.386,3.069,17.764
guest,in_play,ground_stroke,far,near,service_box,-0.198,-15.339,4.721,7.31
host,in_play,ground_stroke,near,near,service_box,1.859,14.482,5.801,7.768
guest,first_serve,first_serve,far,near,service_box,1.59,-46.185,-3.566,6.935
host,return,ground_stroke,near,far,no_mans_land,-0.696,12.306,7.679,20.189
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,3.741,-17.959,5.545,1.554
host,none,feed,near,far,service_box,1.729,8.133,4.936,17.535
guest,first_serve,first_serve,far,near,service_box,-3.025,-19.949,0.558,7.735
host,return,ground_stroke,near,far,no_mans_land,2.551,10.538,8.766,18.603
guest,serve_plus_one,ground_stroke,far,near,service_box,-5.45,-16.639,3.765,7.452
host,return_plus_one,ground_stroke,near,far,no_mans_land,4.809,15.744,5.729,19.969
guest,in_play,ground_stroke,far,near,service_box,-6.584,-20.661,3.081,7.597
host,in_play,ground_stroke,near,far,no_mans_land,3.944,13.671,6.198,19.837
guest,in_play,ground_stroke,far,near,no_mans_land,0.437,-23.13,3.419,1.906
host,none,feed,near,far,service_box,5.364,5.364,5.364,16.529
guest,first_serve,first_serve,far,far,service_box,3.399,-19.425,-1.619,18.053
guest,second_serve,second_serve,far,near,service_box,3.087,-19.058,1.098,7.267
host,return,ground_stroke,near,far,service_box,-3.741,14.941,4.873,17.269
guest,serve_plus_one,ground_stroke,far,near,no_mans_land,-0.447,-13.164,6.821,1.435
host,return_plus_one,ground_stroke,near,far,service_box,1.138,16.403,5.51,18.086
guest,in_play,ground_stroke,far,near,no_mans_land,3.413,-16.828,4.944,2.479
